churn_status,session_length_seconds,session_count,event_count,closed_session_event_count,open_session_event_count,quest_completed_event_count,store_purchase_event_count,active_days
Churned,4104,17,103,23,23,9,0,8
Stayed,15158,31,274,50,49,30,0,10
Stayed,2252,4,65,5,5,9,0,3
Churned,4167,5,72,8,7,8,1,3
Stayed,215525,230,3819,623,625,897,51,33
Churned,386,2,21,3,3,2,0,2
Stayed,84312,164,1173,247,245,142,4,50
Churned,1502,2,46,3,3,3,0,1
Churned,186,5,25,7,7,0,0,4
Churned,16993,35,422,85,85,26,1,12
Stayed,67332,187,1488,247,250,246,10,38
Stayed,131387,192,1847,372,363,428,11,50
Churned,598,2,26,3,3,4,0,2
Churned,43,1,4,1,1,0,0,1
Churned,12146,11,232,22,22,18,0,3
Stayed,81607,212,1800,344,345,104,6,52
Stayed,32495,74,878,101,103,444,0,31
Churned,44522,41,745,119,118,99,0,9
Churned,1099,5,33,9,9,1,0,2
Stayed,254,1,7,2,2,0,0,1
Stayed,580,3,22,4,3,2,0,2
Stayed,31214,13,588,46,43,177,0,10
Stayed,68034,72,1388,145,143,765,1,21
Churned,330,9,37,9,9,0,0,8
Stayed,5934,13,258,19,19,32,0,8
Churned,1581,13,87,24,24,3,0,10
Stayed,47586,145,929,205,204,118,1,38
Churned,8480,27,267,49,49,25,1,10
Stayed,8924,46,423,86,86,22,0,30
Churned,773,2,25,3,3,2,0,1
Churned,1703,6,59,7,5,6,0,3
Churned,13699,29,407,41,41,75,0,12
Stayed,2649,3,72,4,3,10,1,2
Churned,7220,64,328,81,81,11,20,29
Churned,5678,9,129,21,20,16,0,8
Stayed,2597,21,105,23,23,8,0,18
Stayed,70791,204,1466,294,292,224,3,34
Churned,6817,11,196,60,59,7,0,5
Stayed,19326,35,348,50,49,37,2,16
Stayed,5373,10,150,24,25,19,0,6
Stayed,41982,139,919,186,184,61,9,28
Churned,448,1,19,4,4,0,0,1
Churned,10373,43,216,54,52,3,1,18
Churned,48061,221,1072,263,264,52,6,36
Stayed,1,1,4,1,1,0,0,1
Churned,193,1,10,3,3,0,0,1
Churned,499,2,24,7,7,0,0,2
Churned,11044,18,252,28,28,75,3,10
Churned,4,1,5,1,1,0,0,1
Churned,52714,92,1215,165,160,184,4,32
Stayed,40084,167,1070,242,243,70,4,39
Churned,1429,4,20,5,5,1,0,3
Stayed,43643,67,995,156,153,260,3,16
Churned,50,3,10,2,2,0,0,3
Churned,185,3,12,3,2,0,0,3
Churned,38106,100,925,148,144,255,4,24
Stayed,71780,571,2455,755,752,7,0,55
Stayed,59229,75,1518,124,123,455,0,30
Churned,20,1,4,1,1,0,0,1
Churned,1925,8,52,10,9,1,0,6
Churned,5923,7,374,40,39,10,0,6
Churned,1314,2,45,12,12,3,0,2
Stayed,191112,511,3003,639,639,463,48,55
Stayed,115724,125,2476,323,321,305,77,32
Churned,2941,9,84,15,15,19,0,5
Stayed,8609,21,336,33,33,46,0,8
Churned,13053,41,247,54,53,53,0,10
Stayed,1949,2,54,10,10,7,0,1
Churned,732,1,26,2,2,5,0,1
Churned,5277,6,177,13,13,26,0,6
Churned,1327,12,60,14,14,0,0,12
Stayed,1814,3,105,7,6,6,1,1
Stayed,8963,40,263,59,59,15,8,25
Stayed,113743,344,2124,504,501,229,8,40
Churned,13827,23,284,38,38,61,4,7
Churned,2052,4,58,8,8,8,0,1
Stayed,35101,164,935,231,231,103,8,43
Stayed,8745,6,125,13,13,27,0,1
Churned,141,1,7,2,2,0,0,1
Churned,1867,1,50,8,9,5,0,1
Stayed,68316,117,1204,190,191,296,4,42
Stayed,61504,152,1292,167,166,190,13,29
Churned,6120,4,162,11,11,32,0,2
Churned,8325,10,126,17,17,17,0,4
Stayed,30856,47,399,99,97,65,0,12
Churned,769,2,23,3,3,3,0,2
Stayed,164344,79,2192,378,384,545,1,14
Stayed,3209,7,148,14,14,16,1,1
Stayed,429074,398,5439,859,859,1655,3,55
Churned,128,1,6,2,2,0,0,1
Stayed,56840,67,775,160,157,77,5,17
Stayed,94375,375,2278,501,515,120,34,53
Stayed,118,2,6,2,2,0,0,1
Stayed,5775,19,158,23,23,14,0,14
Stayed,15347,55,491,77,77,45,4,12
Stayed,10474,41,274,61,60,7,5,20
Churned,1583,4,67,5,4,6,0,3
Churned,2742,3,42,3,3,12,0,3
Stayed,23774,108,481,138,138,36,0,18
Churned,1289,1,12,2,2,2,0,1
Churned,7142,27,205,32,32,31,0,14
Stayed,61815,56,1009,102,105,403,6,25
Churned,186,1,10,2,2,0,0,1
Churned,2557,3,76,3,3,52,0,3
Churned,32,1,4,1,1,0,0,1
Stayed,293010,265,6033,575,563,2583,291,52
Churned,5872,8,138,13,13,19,0,7
Stayed,49524,228,1332,293,292,155,5,55
Churned,311,2,17,5,5,0,0,2
Stayed,1601,1,41,6,6,7,0,1
Churned,332,1,10,4,4,0,0,1
Churned,1785,2,47,5,5,5,0,2
Stayed,24172,94,632,169,168,51,1,35
Stayed,16182,104,693,119,120,22,4,36
Stayed,187899,313,3519,429,425,1544,52,53
Churned,9569,10,199,21,21,34,0,5
Stayed,11437,41,385,48,49,71,1,14
Stayed,20306,74,456,113,109,9,2,32
Stayed,597004,387,9749,1086,1082,4678,15,31
Churned,197,1,6,2,2,0,0,1
Stayed,17174,74,561,90,89,52,4,34
Churned,10153,41,251,49,47,42,0,24
Churned,5358,18,165,31,31,18,1,5
Stayed,29209,131,706,152,149,74,5,44
Churned,3,1,4,1,1,0,0,1
Stayed,5061,7,72,10,9,21,0,7
Stayed,4666,12,109,15,14,39,1,10
Churned,63,2,8,2,2,0,0,2
Churned,12144,36,528,52,52,23,4,19
Stayed,49362,185,985,209,207,60,13,45
Stayed,54776,226,1630,283,284,95,253,55
Churned,2,1,4,1,1,0,0,1
Stayed,334126,394,7322,662,655,2979,11,48
Churned,1968,3,55,5,5,7,0,2
Churned,6664,12,161,22,22,16,0,5
Churned,25628,76,749,151,147,62,2,21
Churned,29664,55,489,86,86,46,4,8
Stayed,14387,7,180,21,20,25,0,4
Churned,107359,226,2499,330,328,1330,8,39
Stayed,6131,28,228,41,42,22,1,15
Churned,2602,4,120,6,6,15,0,4
Stayed,14142,54,329,71,71,18,7,36
Churned,45905,29,1099,63,63,507,2,3
Churned,2064,6,55,9,9,6,0,3
Stayed,21577,61,839,121,121,221,3,21
Stayed,87874,105,1885,217,213,580,3,21
Churned,274,1,14,3,3,0,0,1
Churned,121,1,6,2,2,0,0,1
Churned,1595,2,25,4,4,0,4,2
Churned,1444,2,35,4,4,2,0,1
Churned,20275,28,476,54,54,52,0,7
Churned,3411,8,85,14,14,11,0,2
Stayed,88870,201,2197,375,375,625,5,35
Churned,0,1,1,0,0,0,0,1
Stayed,2417,2,27,5,5,1,0,2
Stayed,51930,73,603,126,124,57,1,25
Churned,1443,2,16,3,3,0,0,2
Stayed,1070,5,38,6,6,6,0,2
Stayed,28500,54,451,87,87,89,1,32
Churned,9226,9,285,44,44,94,0,6
Stayed,41797,109,1040,181,178,209,1,39
Churned,5187,11,101,18,18,9,0,6
Stayed,12158,7,198,17,15,47,0,5
Churned,8349,23,215,35,35,16,0,7
Churned,529,1,20,2,2,3,0,1
Churned,369,5,26,6,6,0,0,3
Stayed,8858,11,131,22,22,14,0,7
Stayed,1089,8,43,13,13,0,1,6
Stayed,70710,70,1064,129,129,363,11,26
Stayed,4752,6,84,14,15,22,1,3
Churned,93373,115,2968,299,297,1639,6,25
Stayed,0,1,1,0,0,0,0,1
Churned,199,1,5,1,1,0,0,1
Stayed,86650,112,1670,209,210,354,2,28
Churned,16843,51,343,78,77,30,0,27
Churned,5304,1,102,13,13,5,0,1
Churned,68658,166,1305,253,246,140,1,32
Churned,4739,19,109,23,23,1,1,11
Stayed,5502,10,134,19,19,12,0,6
Stayed,22930,62,603,83,85,101,1,21
Stayed,138908,225,2211,351,351,561,38,51
Churned,478,3,21,5,5,0,0,3
Stayed,208,3,16,3,3,2,0,3
Churned,1833,4,43,7,7,6,0,3
Churned,946,2,23,3,3,1,0,2
Stayed,105175,288,4274,395,392,2340,25,55
Churned,3624,25,147,31,30,19,0,14
Stayed,517213,516,7296,1858,1856,1378,20,42
Churned,2528,5,62,9,9,6,0,4
Stayed,8020,50,232,60,59,9,1,34
Stayed,29748,93,839,111,110,91,65,41
Stayed,84365,215,1711,369,364,195,7,55
Stayed,143899,176,1455,266,266,92,18,14
Churned,13711,24,365,35,35,160,0,8
Stayed,18334,102,626,115,115,30,34,46
Stayed,2307,13,124,24,24,1,21,10
Churned,5906,24,162,40,38,2,4,13
Churned,507,2,29,3,2,1,0,2
Churned,16369,31,406,55,55,48,4,9
Churned,189,3,17,5,5,0,0,2
Churned,3430,7,99,14,14,9,0,7
Stayed,30058,104,610,170,169,69,25,38
Stayed,18856,47,583,75,76,43,1,12
Churned,26989,27,562,69,67,170,1,8
Churned,1320,1,93,3,3,6,0,1
Churned,12908,23,258,40,40,8,0,7
Stayed,32473,107,938,138,135,249,5,45
Churned,37929,75,735,130,129,125,1,20
Stayed,5075,6,116,13,13,16,0,2
Stayed,57,1,9,3,3,0,0,1
Stayed,11064,27,300,42,43,31,0,8
Stayed,34171,41,1305,71,71,181,15,11
Stayed,60961,43,519,103,98,29,4,5
Stayed,18983,36,328,61,61,18,0,15
Churned,11,2,9,2,2,0,0,2
Churned,33539,41,510,74,73,57,7,13
Stayed,2217,3,72,5,5,11,0,2
Stayed,138304,314,2014,406,404,133,27,51
Stayed,5327,14,88,23,22,1,0,10
Stayed,57046,97,1502,273,271,247,5,32
Churned,3480,8,87,10,7,38,0,6
Stayed,20658,45,409,83,82,37,1,11
Stayed,218684,307,3833,537,531,1502,15,47
Churned,2168,9,46,11,10,2,0,9
Churned,3486,9,165,11,10,10,0,7
Stayed,253810,298,4684,527,521,2328,22,28
Churned,20349,38,397,66,66,29,0,7
Stayed,57486,182,1782,234,235,724,2,51
Stayed,19332,19,311,32,31,48,0,10
Churned,20442,23,293,50,50,19,6,5
Stayed,54945,232,1542,306,308,223,3,52
Stayed,7886,17,214,28,29,18,3,5
Churned,187,1,5,1,1,0,0,1
Stayed,49785,143,1278,214,215,166,4,40
Churned,41648,62,765,100,96,252,0,20
Stayed,7640,15,170,27,27,16,0,6
Stayed,67837,185,1551,467,464,199,3,46
Stayed,19446,60,391,78,78,33,0,25
Churned,97,1,6,2,2,0,0,1
Stayed,51,2,7,2,2,0,0,2
Stayed,28527,29,603,58,55,295,1,13
Stayed,422,2,12,4,3,0,0,2
Stayed,27866,229,1062,255,253,89,7,55
Stayed,10310,19,225,31,30,20,0,9
Churned,7070,9,124,15,15,15,3,4
Stayed,27248,76,655,115,111,42,3,39
Stayed,2691,6,57,10,10,8,0,2
Stayed,1043,5,26,6,5,0,0,5
Stayed,65025,168,1224,282,281,195,1,47
Churned,2478,2,54,3,3,11,0,1
Churned,610,3,25,5,5,0,0,2
Churned,1594,4,36,6,6,2,0,3
Stayed,5799,8,150,9,8,85,1,7
Churned,367,1,16,3,3,0,0,1
Stayed,936,3,21,5,5,0,0,2
Churned,33,1,6,2,2,0,0,1
Churned,7338,18,189,28,26,22,1,6
Churned,912,2,29,3,3,2,0,1
Stayed,0,1,1,0,0,0,0,1
Stayed,70542,206,1386,255,252,150,14,52
Churned,16676,30,266,43,43,27,1,4
Stayed,72786,180,1469,254,254,304,0,46
Churned,11300,6,153,16,16,42,0,1
Churned,4853,21,117,26,26,8,0,14
Churned,499,3,24,4,4,1,0,2
Churned,13166,26,274,41,41,40,1,7
Churned,412,2,14,4,4,0,0,1
Churned,1214,7,38,11,11,0,0,5
Stayed,692722,447,14131,756,770,8715,2,54
Stayed,27949,61,509,92,92,45,4,27
Stayed,88201,94,1921,321,339,352,3,13
Stayed,68,1,6,2,2,0,0,1
Churned,244,3,19,4,4,0,0,1
Churned,19190,41,316,65,62,73,0,21
Stayed,38006,124,801,161,162,92,32,54
Churned,197,1,12,4,3,0,0,1
Stayed,27042,31,999,58,59,146,0,10
Churned,5,1,4,1,1,0,0,1
Stayed,3271,3,82,10,9,9,0,1
Stayed,67907,218,1602,282,279,271,5,48
Churned,0,1,1,0,0,0,0,1
Stayed,1253,3,28,7,7,1,0,1
Churned,2362,1,65,5,5,8,0,1
Churned,344,1,13,2,2,0,0,1
Stayed,131682,257,3387,501,534,849,6,43
Churned,1766,3,40,5,4,9,0,3
Stayed,8307,13,202,22,22,38,0,5
Churned,4612,10,138,16,15,25,3,2
Churned,5,1,4,1,1,0,0,1
Stayed,62782,59,835,103,100,182,0,24
Churned,1619,4,35,6,6,2,0,3
Churned,2547,4,72,10,10,13,0,2
Stayed,26793,49,1343,67,67,444,2,21
Churned,2153,4,33,6,6,1,0,2
Stayed,262376,430,5071,735,731,1968,71,55
Churned,1474,3,30,9,9,0,0,3
Stayed,4528,6,102,11,11,15,0,3
Stayed,8970,28,225,34,34,23,1,15
Stayed,13968,54,552,93,91,19,0,20
Churned,19915,37,365,58,53,125,3,19
Stayed,926,7,32,7,7,1,0,7
Stayed,33945,108,1211,164,162,216,0,14
Stayed,97468,216,1300,289,288,161,23,53
Stayed,1988,5,28,7,7,0,0,5
Stayed,155109,278,2692,589,586,317,7,33
Stayed,167925,181,2353,449,448,231,6,23
Stayed,63243,141,1596,208,207,284,2,38
Stayed,149856,416,2867,593,585,105,6,55
Churned,276582,225,3552,415,417,1263,22,34
Churned,3091,9,105,12,12,11,0,8
Stayed,346560,216,6426,525,526,3151,7,30
Churned,1448,3,24,3,3,5,1,3
Stayed,102485,256,2820,334,334,815,4,52
Stayed,72850,84,892,163,154,64,1,14
Churned,115801,218,2189,348,341,640,16,45
Churned,4901,7,82,13,11,13,0,5
Stayed,527,1,30,0,0,1,0,1
Churned,1374,6,33,6,6,4,0,4
Churned,2688,16,84,17,17,9,0,12
Stayed,27249,26,596,41,40,31,2,11
Stayed,64089,121,1249,145,146,168,10,26
Stayed,23489,50,599,96,96,128,1,21
Stayed,46821,267,1364,291,289,275,16,52
Stayed,5633,7,143,15,15,18,0,6
Churned,20559,46,389,88,87,38,2,21
Churned,2,1,4,1,1,0,0,1
Churned,14045,60,302,71,71,40,1,33
Stayed,30116,93,817,133,133,172,0,16
Churned,418,3,16,3,3,1,0,2
Churned,63133,72,1508,91,78,0,45,20
Churned,1099,4,36,7,7,8,0,4
Churned,16577,16,256,35,32,27,1,6
Churned,1788,3,62,4,4,4,0,1
Churned,236,1,11,2,2,0,0,1
Stayed,17843,24,333,45,45,33,2,10
Stayed,8150,25,163,33,30,18,0,15
Stayed,16169,91,444,96,96,3,0,37
Stayed,17731,74,450,101,101,50,4,11
Stayed,95082,176,2314,215,214,1049,1,29
Stayed,147666,164,3058,379,376,483,6,23
Churned,46013,149,1264,226,225,489,5,26
Stayed,50121,165,1164,209,208,257,6,40
Churned,100,1,4,1,1,0,0,1
Churned,17282,28,299,44,44,30,2,12
Stayed,60584,127,2203,163,161,842,6,24
Stayed,1334,1,46,6,6,5,0,1
Stayed,30431,54,535,92,90,89,1,27
Stayed,3763,5,41,5,5,7,0,4
Churned,3469,2,82,5,5,14,2,2
Stayed,152652,380,2405,509,516,227,13,55
Churned,26253,82,478,107,107,48,1,25
Stayed,67283,51,864,176,171,149,2,14
Churned,463,1,17,2,2,1,0,1
Churned,1341,5,33,9,9,2,0,2
Stayed,10112,25,252,30,29,20,1,10
Stayed,18276,26,437,43,38,69,3,16
Stayed,16950,37,434,59,56,39,0,18
Churned,1996,3,115,10,10,7,1,1
Stayed,77505,141,1292,214,213,289,4,36
Stayed,28270,113,763,142,141,38,13,48
Churned,945,3,27,5,4,7,0,3
Churned,2056,3,75,4,4,14,0,1
Stayed,14886,17,198,37,37,33,3,10
Churned,53801,78,846,194,190,52,6,31
Stayed,1868,7,62,15,15,1,0,4
Stayed,5945,12,139,20,20,16,0,5
Churned,1513,5,35,7,7,5,0,2
Churned,3564,10,106,14,14,8,0,4
Churned,7451,25,176,28,28,42,6,20
Churned,28131,37,447,76,75,41,2,16
Churned,3342,6,57,8,8,16,0,4
Stayed,16956,99,486,126,125,31,1,35
Churned,1419,3,45,8,8,2,0,3
Stayed,41742,97,881,191,191,54,2,18
Stayed,897,1,20,2,2,2,0,1
Churned,885,5,45,7,7,3,1,2
Stayed,424079,390,4478,1397,1398,201,16,29
Stayed,372217,357,6883,692,694,3605,58,55
Stayed,26099,42,459,75,70,31,2,19
Churned,767,1,27,3,3,3,0,1
Stayed,86362,130,1864,170,168,838,26,48
Stayed,95978,303,2460,476,476,240,10,51
Stayed,33183,55,652,101,99,108,0,13
Stayed,44345,149,796,180,177,60,38,42
Churned,583,1,7,2,2,0,0,1
Churned,87112,156,2059,263,260,957,1,40
Churned,4461,6,121,7,7,25,0,5
Stayed,10491,18,260,33,33,29,0,9
Stayed,17565,59,404,78,76,37,1,11
Churned,25042,95,735,155,154,153,4,29
Stayed,3820,28,155,32,32,21,0,24
Churned,1582,14,76,15,15,12,0,11
Churned,1080,1,26,4,4,3,0,1
Churned,618,4,17,5,3,0,0,1
Churned,31397,51,582,87,87,84,0,13
Churned,16,1,4,1,1,0,0,1
Churned,3496,11,104,16,16,9,2,8
Churned,612,7,38,10,10,1,0,7
Stayed,69988,183,1399,323,323,158,9,24
Stayed,1772,1,85,4,3,6,0,1
Churned,1658,2,52,3,2,13,0,2
Stayed,364,2,10,3,3,0,0,2
Churned,282,3,15,5,4,1,0,3
Churned,121596,245,2197,433,445,295,3,34
Stayed,12148,24,297,28,30,90,1,3
Churned,390,5,21,5,5,0,0,4
Stayed,224394,203,3858,443,442,1306,6,53
Stayed,70354,56,1083,132,129,246,6,23
Churned,4184,14,93,20,20,7,0,9
Stayed,64950,211,1713,366,365,145,17,48
Churned,371,4,20,5,5,0,0,4
Stayed,76758,78,1112,168,164,398,1,16
Stayed,205677,142,2920,426,423,772,10,13
Stayed,18242,36,412,69,68,27,0,11
Stayed,1818,2,47,3,3,6,0,1
Stayed,17643,57,408,67,67,65,2,29
Stayed,26572,76,623,119,118,39,6,24
Stayed,144398,466,3871,586,586,1404,17,47
Churned,6258,6,109,15,14,15,0,5
Churned,35,2,8,2,2,0,0,2
Churned,741,5,32,7,7,6,0,3
Churned,7861,58,378,65,65,101,5,26
Stayed,7070,18,163,22,21,47,0,15
Stayed,10072,10,227,30,30,35,0,7
Stayed,28254,90,680,148,148,95,13,34
Churned,33352,54,519,91,91,54,1,19
Churned,149,4,16,4,4,0,0,4
Churned,0,1,1,0,0,0,0,1
Stayed,249,1,10,2,2,3,0,1
Stayed,213314,197,4028,253,253,2412,11,24
Churned,307,2,12,2,2,0,0,2
Stayed,3799,7,253,17,17,16,0,3
Churned,1991,11,112,40,38,2,3,7
Stayed,9195,9,182,20,21,31,1,5
Stayed,3460,9,144,18,18,6,0,5
Churned,1760,1,83,3,3,11,0,1
Churned,1229,5,37,7,7,8,0,5
Stayed,17635,133,603,133,133,23,2,55
Stayed,0,1,1,0,0,0,0,1
Churned,2222,5,36,7,7,0,0,5
Stayed,33536,35,451,86,85,44,0,15
Stayed,31186,62,618,90,87,127,4,18
Churned,738,7,34,8,8,0,0,7
Churned,15936,9,348,25,25,90,4,4
Churned,40084,66,646,149,149,76,2,10
Stayed,125484,433,2339,586,583,275,11,55
Stayed,134661,248,2987,405,403,744,13,37
Stayed,7700,24,202,34,33,23,5,9
Stayed,18201,66,321,67,65,2,8,39
Stayed,2920,5,148,15,16,7,0,3
Stayed,6937,9,154,20,19,18,0,5
Churned,25685,54,452,88,88,67,7,22
Churned,3650,5,98,7,7,10,0,1
Stayed,45589,137,1109,203,203,205,8,24
Stayed,17969,22,475,54,49,104,0,9
Churned,409,1,7,2,2,0,0,1
Churned,121439,171,1351,279,280,86,4,17
Churned,1442,2,45,4,3,9,0,1
Stayed,106622,172,1522,394,392,71,22,30
Churned,2,1,4,1,1,0,0,1
Stayed,24592,28,421,59,55,104,0,14
Stayed,1854,11,68,21,21,0,2,9
Stayed,17201,11,221,28,26,42,0,5
Churned,1657,11,56,13,12,0,0,9
Stayed,3680,4,87,6,6,12,0,1
Churned,2026,6,80,11,11,9,1,5
Churned,4286,9,117,13,12,21,0,5
Stayed,27574,147,777,170,170,78,7,50
Churned,5755,7,143,11,11,18,0,7
Stayed,24109,24,615,42,42,98,0,19
Churned,833,3,27,5,4,1,0,2
Stayed,64687,46,1355,116,116,352,0,10
Churned,21648,28,1072,56,56,85,0,6
Stayed,90,2,9,2,2,0,0,2
Churned,2695,4,77,7,7,9,0,4
Stayed,61923,43,662,146,142,37,1,10
Churned,1494,4,51,5,5,11,0,4
Stayed,2692,7,122,10,8,10,0,7
Churned,5041,10,126,26,26,27,0,8
Stayed,9470,7,210,15,15,57,0,3
Churned,151035,191,2653,494,491,485,1,28
Churned,13604,22,352,47,46,25,0,8
Stayed,33553,65,617,93,92,221,0,35
Churned,8698,19,156,41,41,20,0,10
Stayed,84311,229,1864,298,300,459,22,28
Churned,342,1,8,2,2,0,0,1
Churned,13,1,4,1,1,0,0,1
Churned,59,1,4,1,1,0,0,1
Stayed,4766,13,168,21,21,18,1,11
Stayed,69245,87,1288,106,95,147,3,31
Churned,58521,192,1201,274,271,273,26,38
Stayed,77847,128,1388,190,188,188,13,40
Churned,3672,9,103,18,18,9,0,2
Churned,2073,3,41,9,9,3,0,1
Stayed,6204,12,69,16,15,2,1,7
Stayed,136,2,11,3,3,0,0,2
Churned,1248,2,37,4,4,7,0,1
Stayed,7411,17,110,23,22,3,4,10
Stayed,150487,259,2305,400,400,476,22,48
Churned,7467,13,103,25,23,9,1,10
Churned,5141,12,255,17,15,12,0,7
Churned,215,2,14,4,4,0,0,2
Stayed,35909,57,614,125,123,90,4,11
Churned,733,2,16,5,5,0,0,2
Stayed,3879,5,127,20,18,14,0,3
Churned,2119,3,57,8,8,8,0,2
Stayed,102736,175,1403,377,377,105,1,32
Stayed,5,2,8,2,2,0,0,2
Churned,241,2,12,3,2,0,0,2
Stayed,842,4,28,6,6,1,0,3
Churned,190,1,8,3,3,0,0,1
Stayed,17286,24,439,35,34,223,0,10
Stayed,1032,3,26,4,4,7,0,3
Churned,3,1,4,1,1,0,0,1
Stayed,225816,552,3482,916,909,529,3,55
Stayed,66319,82,1288,147,144,220,1,33
Stayed,13251,25,445,40,39,26,1,9
Churned,1,1,4,1,1,0,0,1
Churned,8290,18,208,31,31,33,0,8
Churned,926,4,37,6,6,9,5,3
Churned,21,2,8,2,2,0,0,1
Stayed,23981,32,392,49,49,62,0,15
Stayed,176758,246,3601,497,498,1628,2,54
Stayed,59341,161,1148,219,221,256,1,44
Stayed,268832,221,3481,549,517,1085,10,34
Stayed,21766,32,257,63,61,33,0,24
Churned,3160,7,70,10,10,23,0,4
Stayed,101523,178,1570,274,269,323,11,42
Stayed,5806,15,174,19,19,19,0,7
Churned,11710,5,228,14,14,53,0,1
Stayed,6101,10,136,13,13,16,3,7
Stayed,58343,96,1038,190,187,94,90,34
Stayed,58730,113,940,192,190,128,20,34
Stayed,79242,210,1713,279,280,217,26,53
Churned,484,1,18,2,2,2,0,1
Churned,47609,268,1373,373,373,86,32,47
Stayed,40406,141,653,179,178,11,6,43
Churned,389,5,21,5,5,0,0,4
Stayed,2928,2,78,5,5,11,1,1
Churned,15,2,12,3,3,0,0,2
Stayed,273,2,13,4,4,0,0,2
Stayed,34689,120,769,136,132,143,1,51
Stayed,16364,19,250,26,26,72,1,3
Stayed,2142,6,66,10,10,10,0,5
Stayed,1409,4,25,4,3,5,0,3
Stayed,25185,108,779,120,120,149,7,25
Churned,2061,7,107,10,10,10,0,6
Churned,194,2,25,8,8,0,0,2
Stayed,134343,224,2200,343,341,598,22,39
Stayed,97660,259,1898,428,427,237,43,54
Stayed,278612,617,3972,1006,1005,689,12,55
Churned,802,2,32,4,4,2,0,2
Stayed,33738,48,794,126,124,93,2,11
Stayed,43673,173,1123,225,223,246,20,54
Stayed,323399,418,5546,657,651,2594,17,37
Stayed,1584,5,54,7,7,25,0,3
Stayed,35660,262,1190,275,275,116,6,43
Churned,2409,2,51,4,4,3,0,2
Churned,129619,191,2196,482,482,173,15,29
Stayed,19329,71,305,83,82,4,2,25
Churned,791,3,17,5,5,0,0,3
Stayed,47588,40,883,100,96,314,1,10
Churned,480,2,23,4,4,1,0,2
Stayed,259449,539,3185,969,966,397,30,55
Churned,636,2,28,3,3,5,0,2
Stayed,53701,107,1281,111,107,295,6,34
Stayed,389,2,10,2,2,0,0,2
Stayed,7394,36,198,53,53,2,0,23
Churned,2221,3,33,5,4,2,0,2
Churned,2047,5,92,7,6,13,0,5
Stayed,46861,86,1066,312,312,81,0,35
Churned,10498,34,293,47,47,17,1,8
Stayed,16688,23,402,53,53,23,0,8
Stayed,2377,12,82,16,16,8,2,5
Churned,5465,7,181,15,15,24,0,3
Stayed,368384,174,8137,230,207,4967,93,20
Churned,7359,7,139,10,10,18,0,3
Churned,28618,40,579,108,106,60,2,20
Churned,928,1,40,3,2,3,0,1
Churned,706,1,21,2,2,1,0,1
Churned,682,2,16,4,4,0,0,2
Churned,115,2,14,4,4,0,0,2
Churned,103,2,10,3,3,0,0,2
Stayed,150051,156,2425,411,402,441,8,40
Churned,3495,5,119,11,11,14,0,4
Stayed,2125,3,46,6,6,6,0,2
Stayed,7053,8,134,17,17,34,0,5
Stayed,81884,198,1546,343,336,360,5,48
Churned,2014,2,84,3,3,22,0,2
Churned,2461,18,77,20,20,3,0,12
Stayed,1436,1,14,5,5,0,0,1
Stayed,34954,162,841,178,177,145,10,51
Churned,841,2,27,4,4,1,0,1
Stayed,14094,132,572,139,139,31,0,49
Churned,1,1,4,1,1,0,0,1
Stayed,30122,75,526,87,81,137,5,44
Churned,97,1,6,2,2,0,0,1
Stayed,59466,226,1207,311,306,111,4,38
Churned,7114,6,169,22,22,18,0,4
Stayed,197073,162,2835,232,230,1413,8,26
Stayed,230214,434,5027,867,860,1362,21,46
Stayed,24304,53,482,85,84,144,0,23
Stayed,34719,109,1125,164,163,67,1,28
Churned,15,2,10,3,3,0,0,2
Stayed,35527,83,1069,159,164,111,6,24
Stayed,8451,4,164,17,17,31,0,2
Churned,42,1,10,3,3,0,0,1
Churned,184,2,11,3,3,0,0,1
Churned,0,1,1,0,0,0,0,1
Stayed,132150,173,2679,395,392,539,4,24
Churned,3498,4,91,9,9,10,0,3
Stayed,24592,80,534,113,112,75,12,18
Stayed,65964,187,1202,253,251,96,6,51
Stayed,57369,231,1756,267,267,635,3,50
Stayed,203,1,6,2,2,0,0,1
Churned,1123,9,59,11,10,18,0,6
Stayed,27783,229,1020,258,257,53,0,52
Stayed,101889,160,2124,331,330,278,9,47
Stayed,6646,13,179,22,22,31,0,8
Stayed,24389,98,552,121,121,41,0,28
Churned,2801,8,67,12,11,6,1,6
Stayed,3066,8,85,17,17,9,0,6
Stayed,122937,523,3490,623,625,1034,24,55
Stayed,37246,87,537,96,95,79,1,42
Stayed,18715,13,780,51,51,74,0,8
Stayed,58915,57,1816,69,66,1316,0,33
Stayed,13683,32,300,43,43,65,0,19
Stayed,25029,44,451,93,90,47,0,16
Churned,424,5,21,5,5,0,0,4
Stayed,21602,55,905,107,107,67,28,18
Churned,61498,28,1028,111,111,171,1,4
Churned,5158,16,144,21,19,17,0,12
Stayed,27013,36,532,62,62,139,0,21
Stayed,89723,269,3695,315,311,1344,10,55
Churned,308,1,13,2,2,0,0,1
Stayed,70656,183,1263,227,228,312,2,52
Churned,1605,3,52,8,8,5,0,3
Stayed,30940,87,994,116,116,254,5,34
Stayed,4088,10,138,11,10,17,1,5
Churned,6424,26,184,30,30,45,6,13
Churned,663,1,11,3,3,0,0,1
Stayed,22724,88,529,102,100,72,6,37
Stayed,375,3,17,3,2,0,0,3
Churned,95,1,4,1,1,0,0,1
Stayed,2784,16,85,24,24,2,0,9
